MineID	MineName	Owners	Development Stage	Activity Status	Lat	Lon
58648	Huangjinping	Unnamed Owner (Owner) 100%	Feasibility	Inactive	30.154000	102.139800
58649	Huangshilaoshan	Unnamed Owner (Owner) 100%	Closed	Inactive	30.879900	117.845700
58650	Huangsongdianzi	Unnamed Owner (Owner) 100%	Closed	Inactive	43.268000	130.993600
58651	Hulugou	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	34.352700	110.171900
58652	Hutiao	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	31.950700	105.735700
58653	Hutonghe	Unnamed Owner (Owner) 100%	Operating	NA	51.498500	126.619100
58654	Huzhaoshan	Unnamed Owner (Owner) 100%	Operating	NA	32.158760	118.958700
58655	Jialing	Unnamed Owner (Owner) 100%	Feasibility	Inactive	32.482000	105.837000
58656	Jiangjiayao	Unnamed Owner (Owner) 100%	Operating	NA	37.150000	120.350000
58657	Jiayinhe-Jiulizhuanghe	Unnamed Owner (Owner) 100%	Operating	NA	48.220400	130.566700
58658	Jiehe	Unnamed Owner (Owner) 100%	Operating	NA	37.494520	120.236350
58659	Jiguanzhui	Unnamed Owner (Owner) 100%	Operating	NA	30.089000	114.933000
58660	Jika	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	32.837600	100.208300
58661	Jilonggou	Unnamed Owner (Owner) 100%	Operating	NA	51.830700	125.837400
58662	Jinchang	Unnamed Owner (Owner) 100%	Operating	NA	23.495700	101.748900
58663	Jinchanggou	Unnamed Owner (Owner) 100%	Operating	NA	30.089000	100.063100
58664	Jinchanggouliang	Government of China (Owner) 100%	Operating	NA	42.413500	120.557700
58665	Jinchuan	Unnamed Owner (Owner) 100%	Operating	NA	34.283500	104.798300
58666	Jindongcha	Unnamed Owner (Owner) 100%	Operating	NA	34.429800	110.497300
58667	Jingqingding	Unnamed Owner (Owner) 100%	Operating	NA	36.599640	117.118100
58668	Jingtongcha	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	34.416700	110.516700
58669	Jinkengchong	Unnamed Owner (Owner) 100%	Operating	NA	27.575200	112.328000
58670	Jinkouling	Unnamed Owner (Owner) 100%	Operating	NA	30.900480	117.831080
58671	Jinlonggou	Unnamed Owner (Owner) 100%	Operating	NA	38.217000	94.629000
58672	Jinpen	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	40.150000	112.566700
58673	Jinqu	Henan Jinqu Gold Co Ltd (Owner) 100%	Feasibility	Inactive	34.633320	113.561730
58675	Jintaizi	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	30.265900	102.111600
58676	Jinwozi	Unnamed Owner (Owner) 100%	Operating	NA	41.659700	95.301900
58677	Jinya	NA	Advanced Exploration	Inactive	24.563000	106.870100
58678	Jinzhuang	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	23.774000	111.847900
58679	Jinzhudong	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	24.970900	106.380500
58680	Jiudian	Unnamed Owner (Owner) 100%	Operating	NA	37.010900	120.277700
58681	Jiulong	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	24.099800	112.894600
58682	Jiuqu	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	37.130000	120.837400
58683	Jixinggou	Unnamed Owner (Owner) 100%	Operating	NA	53.156900	121.336100
58684	Kangguertage	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	42.040200	91.015400
58685	Kangjiawan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	26.549100	112.582300
58686	Kangshan	Unnamed Owner (Owner) 100%	Operating	NA	34.640130	113.531230
58687	Kangwan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	27.260000	110.480000
58688	Keerzhacheng	Unnamed Owner (Owner) 100%	Operating	NA	35.149000	97.568300
58689	Kelasayi	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	46.330000	89.800000
58690	Kuanping	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	34.103300	111.903900
58691	Langyashan	Unnamed Owner (Owner) 100%	Operating	NA	32.283400	118.283300
58692	Lanjia	Unnamed Owner (Owner) 100%	Closed	Inactive	43.500000	126.160000
58693	Lannigou	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	25.156800	105.907400
58694	Laobaotan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	35.193800	111.561000
58695	Laowanchang	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	25.250000	105.300000
58696	Laoyachao	Unnamed Owner (Owner) 100%	Operating	NA	26.560300	112.563500
58697	Laozhashan	Unnamed Owner (Owner) 100%	Closed	Inactive	46.148000	131.441000
58698	Lapu	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	31.871600	100.117800
58699	Leifenggou	Unnamed Owner (Owner) 100%	Operating	NA	44.904700	130.436400
58700	Lengshuikeng	Unnamed Owner (Owner) 100%	Closed	Inactive	27.935600	117.179100
58701	Lianhechun	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	33.024500	104.343900
58702	Liaobeigou	Unnamed Owner (Owner) 100%	Feasibility	Inactive	43.786360	125.482280
58703	Liba	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	34.408300	105.025400
58704	Lijiawan	Unnamed Owner (Owner) 100%	Feasibility	Inactive	29.861300	115.430900
58705	Linguan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	30.249800	102.818200
58706	Linlongjiuxu	Unnamed Owner (Owner) 100%	Operating	NA	36.600770	117.113200
58707	Liulong	Unnamed Owner (Owner) 100%	Operating	NA	26.137800	115.370400
58708	Liushuhezi	Unnamed Owner (Owner) 100%	Operating	NA	42.920000	130.563700
58709	Liuying	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	31.173700	104.993800
58710	Longfeng	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	31.506500	104.684800
58711	Longhuo	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	24.590900	105.557100
58712	Longshan	Unnamed Owner (Owner) 100%	Operating	NA	27.499000	111.757900
58713	Longshui	Unnamed Owner (Owner) 100%	Operating	NA	24.428610	111.932220
58714	Longtoushan	Unnamed Owner (Owner) 100%	Feasibility	Inactive	23.196600	109.451700
58715	Longwangshan	Unnamed Owner (Owner) 100%	Operating	NA	26.535000	112.599200
58716	Loufengmao	Unnamed Owner (Owner) 100%	Operating	NA	41.926800	119.071100
58717	Lujiayu	Unnamed Owner (Owner) 100%	Feasibility	Inactive	35.998750	113.957320
58718	Luoshan	Unnamed Owner (Owner) 100%	Operating	NA	37.384940	120.480730
58719	Maanqiao	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	33.846700	108.027600
58720	Madaer	Unnamed Owner (Owner) 100%	Operating	NA	53.067100	123.254400
58721	Maiqu	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	31.297600	100.402400
58722	Majiagou	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	33.346300	109.504500
58723	Manaoke	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	33.557700	103.671700
58724	Maojiakian	Unnamed Owner (Owner) 100%	Operating	NA	40.731600	118.967000
58725	Maopai	Unnamed Owner (Owner) 100%	Closed	Inactive	27.638800	116.477300
58726	Maquan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	34.113700	105.050500
58727	Matang	Unnamed Owner (Owner) 100%	Operating	NA	37.197940	120.202610
58728	Matiwan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	33.430700	106.076400
58729	Mayitoubi	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	44.323000	81.553000
58730	Mazhuangshan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	41.834400	95.869100
58731	Miansawa	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	28.091400	101.798500
58732	Miaolong	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	26.071000	107.868900
58733	Miaoxiafan	Unnamed Owner (Owner) 100%	Operating	NA	29.514200	120.306300
58734	Miluo	Unnamed Owner (Owner) 100%	Feasibility	Inactive	28.779100	113.191100
58735	Mingshan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	24.394000	106.861500
58736	Mingzhushan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	34.397700	104.849300
58737	Nandaxian	Unnamed Owner (Owner) 100%	Feasibility	Inactive	40.433700	119.654800
58738	Nanxiang	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	22.672600	109.243500
58739	Naozhi	Unnamed Owner (Owner) 100%	Operating	NA	43.163200	129.660400
58740	Nidangou	Unnamed Owner (Owner) 100%	Operating	NA	36.156200	102.020700
58741	Nigiuhe	Unnamed Owner (Owner) 100%	Closed	Inactive	49.862400	125.770000
58742	Niluo	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	28.400000	114.400000
58743	Niqiuhe	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	49.900000	125.800000
58744	Niuxinshan	Unnamed Owner (Owner) 100%	Operating	NA	40.348100	118.608400
58746	Oujiakuang	Unnamed Owner (Owner) 100%	Closed	Inactive	37.441200	120.484280
58747	Panguhe	Unnamed Owner (Owner) 100%	Closed	Inactive	52.966900	124.120100
58748	Panlong	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	31.274800	106.132600
58749	Pengjiakuang	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	37.085140	121.275940
58750	Pingdingshan	Unnamed Owner (Owner) 100%	Closed	Inactive	48.387900	129.927000
58751	Pingjeng	Unnamed Owner (Owner) 100%	Closed	Inactive	27.858000	118.327900
58752	Pingshantou	Unnamed Owner (Owner) 100%	Closed	Inactive	32.174000	118.960800
58753	Poshan	Unnamed Owner (Owner) 100%	Feasibility	Inactive	32.546400	113.433500
58754	Q12	Unnamed Owner (Owner) 100%	Operating	NA	34.645270	113.526830
58755	Q8	Unnamed Owner (Owner) 100%	Operating	NA	34.468710	110.430870
58756	Qiancuoluo	Unnamed Owner (Owner) 100%	Operating	NA	43.527500	126.199300
58757	Qiansunjia	Unnamed Owner (Owner) 100%	Operating	NA	37.416670	120.172220
58758	Qiantang	Unnamed Owner (Owner) 100%	Feasibility	Inactive	33.696200	116.848000
58759	Qiaolou	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	32.451500	104.962400
58760	Qiaoqiaoshang	NA	Advanced Exploration	Inactive	32.907500	103.320900
58761	Qibaoshan	Unnamed Owner (Owner) 100%	Operating	NA	28.305300	113.948300
58762	Qibaoshan	Unnamed Owner (Owner) 100%	Operating	NA	35.882500	119.056400
58763	Qinggangping	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	34.158760	111.470920
58764	Qinglian	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	31.665800	104.675700
58765	Qinlongtan	Unnamed Owner (Owner) 100%	Operating	NA	38.245000	94.552000
58766	Qinshan	Unnamed Owner (Owner) 100%	Operating	NA	34.429800	110.497300
58767	Qiqui	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	46.000000	84.490000
58768	Qiuluo	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	31.778800	100.160300
58769	Saidu	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	48.120800	86.792900
58770	Saiwusu	Unnamed Owner (Owner) 100%	Operating	NA	41.871600	110.032700
58771	Saiyinwusu	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	41.844000	109.953000
58772	Sandaocha	Unnamed Owner (Owner) 100%	Operating	NA	42.957190	126.823280
58773	Sandaogou	Unnamed Owner (Owner) 100%	Operating	NA	42.976600	127.346200
58774	Sanhe	Unnamed Owner (Owner) 100%	Operating	NA	33.878600	111.483300
58775	Shaerbuliak	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	47.450000	87.010000
58776	Shancheyu	Unnamed Owner (Owner) 100%	Operating	NA	34.444800	110.320700
58777	Shangzhuang	Unnamed Owner (Owner) 100%	Operating	NA	37.432630	120.150180
58778	Shanmen	Unnamed Owner (Owner) 100%	Closed	Inactive	43.025200	124.592800
58779	Shaowu	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	30.536300	101.412600
58780	Shihu	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	38.662000	114.073500
58781	Shijiba	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	33.050100	104.467700
58782	Shijinpo	Unnamed Owner (Owner) 100%	Operating	NA	41.152000	95.058400
58783	Shiqiao	Unnamed Owner (Owner) 100%	Operating	NA	37.000000	120.300000
58784	Shitouzhui	Unnamed Owner (Owner) 100%	Operating	NA	30.047100	114.975200
58785	Shiziling	Unnamed Owner (Owner) 100%	Operating	NA	41.054100	117.853800
58787	Shiziyuan	Unnamed Owner (Owner) 100%	Operating	NA	25.770900	113.152500
58788	Shizizhuang	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	35.382100	117.768210
58789	Shuidao	Unnamed Owner (Owner) 100%	Operating	NA	42.343600	125.522900
58790	Shuiguan	Unnamed Owner (Owner) 100%	Operating	NA	40.922300	120.884400
58791	Shuijingtun	Unnamed Owner (Owner) 100%	Operating	NA	40.962200	115.176200
58792	Shuikoushan	Unnamed Owner (Owner) 100%	Operating	NA	26.550000	112.566700
58793	Shuitai	Unnamed Owner (Owner) 100%	Operating	NA	23.362300	108.599200
58794	Shwushan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	30.110000	114.000000
58795	Siangou	Unnamed Owner (Owner) 100%	Operating	NA	34.429800	110.497300
58796	Sidaogou	Unnamed Owner (Owner) 100%	Operating	NA	40.098300	124.313200
58797	Sifangou	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	34.429800	110.497300
58798	Sipingshan	Unnamed Owner (Owner) 100%	Closed	Inactive	47.417600	134.125500
58799	Tagong	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	30.307300	101.537600
58800	Tainpaishan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	28.200000	117.800000
58801	Taishan	Unnamed Owner (Owner) 100%	Operating	NA	36.241570	117.100410
58802	Tangdan	Unnamed Owner (Owner) 100%	Operating	NA	26.185800	103.055900
58803	Tantou	China National Gold Group Corporation (Owner) 100%	Operating	NA	34.059700	111.748700
58804	Taohuazhui	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	30.074700	114.907600
58805	Taolin	Unnamed Owner (Owner) 100%	Operating	NA	29.339100	113.488300
58806	Tianebaodanshan	Unnamed Owner (Owner) 100%	Closed	Inactive	30.898810	117.815090
58807	Tianpaishan	Unnamed Owner (Owner) 100%	Operating	NA	28.194500	117.769000
58808	Tieshajie	Unnamed Owner (Owner) 100%	Operating	NA	28.292000	117.399700
58810	Tongkuanggu	Unnamed Owner (Owner) 100%	Operating	NA	35.323100	111.689600
58811	Tuanjiegou	Unnamed Owner (Owner) 100%	Operating	NA	48.354500	130.309700
58812	Tuwaishan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	19.164500	109.002100
58813	Wangershan	Unnamed Owner (Owner) 100%	Operating	NA	37.173350	119.986450
58814	Wangfeng	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	43.010000	87.000000
58815	Wangjiadagou	Unnamed Owner (Owner) 100%	Operating	NA	41.996200	124.614800
58816	Wasunjia	Unnamed Owner (Owner) 100%	Operating	NA	37.452780	120.216670
58817	Weijiagou	Unnamed Owner (Owner) 100%	Operating	NA	37.474660	120.265340
58818	Weizi	Unnamed Owner (Owner) 100%	Operating	NA	40.099300	123.153400
58819	Wolegenhe	Unnamed Owner (Owner) 100%	Closed	Inactive	51.963500	125.975800
58820	Wolongguan	Unnamed Owner (Owner) 100%	Feasibility	Inactive	40.252900	122.720000
58821	Woxi	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	28.600000	110.870000
58822	Wujia	Unnamed Owner (Owner) 100%	Operating	NA	29.785200	115.637700
58823	Wulaga	China National Gold Group Corporation (Owner) 100%	Advanced Exploration	Inactive	48.200000	130.200000
58824	Wulonggou	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	36.175000	96.053000
58825	Wumahe	Unnamed Owner (Owner) 100%	Operating	NA	52.423300	120.684400
58826	Wunugetu	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	49.418800	117.330300
58827	Wushan	Unnamed Owner (Owner) 100%	Operating	NA	29.766800	115.644500
58828	Xanzhihe	Unnamed Owner (Owner) 100%	Feasibility	Inactive	34.371900	110.354700
58829	Xiadapu	Unnamed Owner (Owner) 100%	Operating	NA	41.884100	124.566900
58830	Xiakuang	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	37.299190	121.526530
58831	Xiangluwan	Unnamed Owner (Owner) 100%	Operating	NA	42.289100	125.511000
58832	Xiangzicha	Unnamed Owner (Owner) 100%	Feasibility	Inactive	34.143500	109.723700
58833	Xianlinbu	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	30.200000	119.800000
58834	Xiaojia	Unnamed Owner (Owner) 100%	Operating	NA	32.694000	105.199500
58835	Xiaojie	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	26.619900	102.909700
58836	Xiaoqingshan	Unnamed Owner (Owner) 100%	Operating	NA	26.233900	102.256800
58837	Xiaoxigong	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	40.766400	96.940500
58838	Xiaoxinancha	China National Gold Group Corporation (Owner) 100%	Operating	NA	43.214000	130.886000
58839	Xiaoyingpan	Unnamed Owner (Owner) 100%	Operating	NA	40.767700	115.213800
58840	Xiaoyuhe	Unnamed Owner (Owner) 100%	Operating	NA	48.274000	129.741100
58841	Xiayingzi	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	40.734400	118.670900
58842	Xicha	Unnamed Owner (Owner) 100%	Closed	Inactive	41.383000	125.890500
58843	Xikouzi	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	53.036600	120.601200
58845	Xinanhe	Unnamed Owner (Owner) 100%	Operating	NA	37.338400	121.480300
58846	Xinfang	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	39.723200	123.069300
58847	Xinglonggou	Unnamed Owner (Owner) 100%	Operating	NA	40.518500	119.028000
58848	Xinglonggou	Unnamed Owner (Owner) 100%	Operating	NA	51.691300	126.083600
58849	Xingxingying	Unnamed Owner (Owner) 100%	Operating	NA	34.642360	113.534460
58850	Xinjinchang	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	40.864000	94.817800
58851	Xinli	Unnamed Owner (Owner) 100%	Closed	Inactive	46.243500	130.967100
58852	Xinqiao	Unnamed Owner (Owner) 100%	Closed	Inactive	30.932600	118.006400
58853	Xinzhou	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	24.045600	112.939300
58854	Xinzhuang	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	39.365300	113.629800
58855	Xitan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	42.280000	90.200000
58856	Xitieshan	Unnamed Owner (Owner) 100%	Operating	NA	37.380900	95.617200
58857	Xiuyan	Unnamed Owner (Owner) 100%	Operating	NA	40.280000	123.280000
58858	Xixiashan	Unnamed Owner (Owner) 100%	Operating	NA	32.219480	118.931780
58859	Xizhigezhuang	Unnamed Owner (Owner) 100%	Operating	NA	37.207400	121.607000
58860	Xujiaping-Baishuijiang	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	33.459100	106.027600
58861	Yagongtang	Unnamed Owner (Owner) 100%	Operating	NA	26.561100	112.575000
58862	Yangjishan	Unnamed Owner (Owner) 100%	Operating	NA	29.717400	115.685800
58863	Yangshunzhuang	Unnamed Owner (Owner) 100%	Feasibility	Inactive	28.714200	114.036500
58864	Yangzhaiyu	Unnamed Owner (Owner) 100%	Operating	NA	34.406000	110.561000
58865	Yanlinsi	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	27.877000	113.561500
58866	Yanzibian-Yangpingguan	Unnamed Owner (Owner) 100%	Feasibility	Inactive	32.927500	105.974700
58867	Yaogou	Unnamed Owner (Owner) 100%	Operating	NA	34.183100	111.894500
58868	Yata	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	24.926900	105.630200
58869	Yelmand	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	44.343000	81.511000
58870	Yindonggou	Unnamed Owner (Owner) 100%	Feasibility	Inactive	32.557700	110.069100
58871	Yindongpo	Government of China (Owner) 100%	NA	Inactive	32.575400	113.409600
58872	Yingezhuang	Unnamed Owner (Owner) 100%	Operating	NA	37.245400	121.069400
58873	Yingshan	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	28.900000	118.030000
58874	Yinkengshan	Unnamed Owner (Owner) 100%	Operating	NA	28.634900	119.409600
58875	Yinlijigihe	Unnamed Owner (Owner) 100%	Operating	NA	52.133300	120.917700
58876	Yizhai	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	39.400000	113.600000
58877	Yuershan	Unnamed Owner (Owner) 100%	Operating	NA	28.524700	110.867400
58879	Yujiawan	Unnamed Owner (Owner) 100%	Operating	NA	32.714800	105.429400
58880	Yunxi	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	23.007120	112.442400
58881	Yureya	Unnamed Owner (Owner) 100%	Operating	NA	40.496100	118.512600
58882	Zaduo	Unnamed Owner (Owner) 100%	Advanced Exploration	Inactive	33.828900	96.690300
58883	Zangwan	Unnamed Owner (Owner) 100%	Operating	NA	29.458700	117.403300
