MineID	MineName	Development Stage	Activity Status	Lat	Lon
65322	Grizzly	Grassroots	Inactive	63.113000	-138.595000
65334	Aspen	Grassroots	Inactive	62.882000	-138.059000
65339	Golden	Grassroots	Active	48.299430	-81.735640
65343	Royalle	Exploration	Inactive	50.710000	-122.631000
65355	Dvoinoy	Exploration	Active	53.750000	127.230000
65357	Korpilombolo	Grassroots	Active	66.891560	22.562660
65359	Vila Estrela	Exploration	Inactive	-9.435370	-50.789610
65361	Bousquet-Odyno	Exploration	Inactive	48.216670	-78.600000
65365	Rossel Island	Grassroots	Inactive	-11.365000	154.123000
65367	Garaina	Grassroots	Active	-7.820000	147.090000
65375	Mt Gill	Exploration	Active	-27.825000	123.525000
65379	Dexter	Target Outline	Active	-28.961000	123.724000
65381	Kurrajong South	Exploration	Active	-28.381000	124.134000
65383	De La Poer	Grassroots	Inactive	-27.700011	122.916666
65384	Duketon North	Target Outline	Active	-27.281920	122.242710
65386	Pinyon	Grassroots	Active	37.881430	-114.114920
65397	Nursey	Grassroots	Inactive	47.920888	-81.340116
65429	Golden Blocks	Exploration	Active	-40.741000	172.415000
65431	New Kirkland	Grassroots	Active	47.959080	-79.688030
65433	Mayflower	Exploration	Inactive	48.742090	-92.125330
65435	Temixco	Exploration	Active	18.150000	-100.230000
65449	Gold Star/One Arm Joe	Grassroots	Inactive	34.015620	-112.574780
65465	Ross River	Grassroots	Inactive	50.940000	-95.540000
65467	Juma West	Grassroots	Inactive	-6.617000	-60.364000
65469	Juma East	Target Outline	Active	-6.731000	-59.559000
65471	Red Hill	Target Outline	Active	40.063000	-116.382000
65473	Jouvex	Target Outline	Active	49.607000	-78.294000
65477	Sotian	Grassroots	Inactive	10.905000	-6.195000
65479	Mugaha	Grassroots	Inactive	55.466000	-123.038000
65480	Cue Plant	NA	NA	-27.407320	117.927300
65490	Arnold River	Grassroots	Inactive	45.458430	-70.942080
65501	Costa Rica Plant	Operating	Active	10.277790	-84.969610
65502	Al Majma'a	Exploration	Inactive	17.783000	44.006000
65505	Lugatah	Exploration	Inactive	19.651000	43.443000
65509	Mulhal	Grassroots	Inactive	20.561020	41.380750
65511	Virgilia	Advanced Exploration	Inactive	40.029000	-121.113000
65518	Cobra Oro Plant	Expansion	Active	13.337040	-87.145620
65521	Quebec	Operating	Inactive	47.004960	-71.275970
65525	14 Karats	Grassroots	Inactive	52.728000	-71.490000
65527	Onix	Exploration	Inactive	24.129000	-102.224000
65531	Stud Horse	Grassroots	Inactive	38.378000	-118.216000
65538	TNT	Grassroots	Inactive	38.360000	-118.220000
65539	El Tule Canyon	Advanced Exploration	Inactive	37.370000	-117.624000
65547	Fraser Range	Grassroots	Inactive	-32.563000	122.716000
65553	Black Top	Exploration	Inactive	37.736660	-115.984010
65555	JR-24	Grassroots	Inactive	-9.360000	-77.850000
65556	San Ignacio	Grassroots	Inactive	-7.830000	-78.400000
65557	Ten Mile	Exploration	Inactive	-37.384000	146.152000
65559	Sambalay	Target Outline	Inactive	-17.549000	-70.371000
65562	Rio Coco	Grassroots	Inactive	14.638000	-84.679000
65563	Fruta de Pan	Grassroots	Active	12.280000	-85.020000
65564	Las Morras	Exploration	Active	39.138000	-5.299000
65565	Pena Encina	Grassroots	Inactive	39.286080	-7.203360
65566	Los Vieros	Advanced Exploration	Inactive	40.143460	-6.979820
65567	Turtlepond	Grassroots	Inactive	49.596000	-92.638000
65572	Nantais	Exploration	Inactive	60.968000	-73.613000
65573	Toculla	Grassroots	Inactive	-19.247000	-69.213000
65574	Moran Dome	Grassroots	Inactive	65.350000	-150.900000
65581	Bredie	Exploration	Inactive	11.579690	-2.606190
65582	Kapa	Grassroots	Inactive	11.413000	-2.604000
65584	Mink Lake	Grassroots	Inactive	51.900000	-93.500000
65585	Taguas	Exploration	Inactive	-29.232500	-69.802300
65586	Kangare	Exploration	Active	11.626000	-8.035000
65587	Essex	Exploration	Inactive	39.139410	-114.764410
65588	Hays Lake	Grassroots	Inactive	48.818260	-87.187560
65597	Billali	Advanced Exploration	Inactive	32.885000	-108.984000
65599	Nanuq	Grassroots	Inactive	61.813000	-75.406000
65600	Tekeledougou	Grassroots	Inactive	11.172160	-8.511160
65602	Nursey Lake	Grassroots	Inactive	48.007161	-81.396378
65603	Aaronson Creek	Grassroots	Inactive	49.281000	-92.948000
65605	Newfield	Target Outline	Active	-30.488000	118.888000
65606	Crest Yard	Exploration	Active	-30.639000	120.944000
65608	Sakamena	Grassroots	Inactive	-24.102000	44.506000
65609	Gogogogo	Grassroots	Inactive	-24.061000	44.870000
65611	Golden Pride East	Exploration	Inactive	-3.980000	33.470000
65612	Golden Pride West	Exploration	Inactive	-4.021440	33.032420
65620	Paparoa	Grassroots	Inactive	-42.267000	171.380000
65624	Surichata	Exploration	Active	-16.030200	-70.136550
65625	Savant Lake	Exploration	Inactive	50.515000	-90.330000
65626	Barrow Creek	Exploration	Active	-20.758430	132.563210
65627	Bonita	Grassroots	Active	-21.340060	131.124020
65628	Golden Eagle	Construction Started	Active	40.872000	-118.174000
65633	Miocene	Exploration	Active	-25.432000	-68.927000
65634	Hutt	Grassroots	Inactive	47.983500	-81.099800
65636	Peppler	Grassroots	Inactive	65.530000	-145.280000
65641	Amelikia	Exploration	Inactive	6.840000	-3.590000
65642	Abengourou	Exploration	Inactive	6.730000	-3.490000
65643	Agboville	Exploration	Inactive	5.930000	-4.220000
65647	Komboro	Grassroots	Inactive	9.520000	-5.732000
65651	Khangi Altangobi	Grassroots	Inactive	45.324000	105.282000
65652	Abdul Qadir	Grassroots	Active	10.565440	42.943220
65656	Ringer	Grassroots	Inactive	58.955000	-133.500000
65659	Poa	Exploration	Active	12.391000	-2.634000
65660	Northern Urals Regional	Grassroots	Inactive	60.000000	60.230000
65669	Gekehn	Grassroots	Active	5.064000	-7.708000
65670	Tawake	Grassroots	Active	5.440000	-7.484000
65672	Plibo	Grassroots	Inactive	4.612000	-7.790000
65673	Ba	Grassroots	Active	6.012000	-9.161000
65674	Cruiser	Grassroots	Active	38.630000	-116.460000
65675	Frasier Creek	Exploration	Active	39.904690	-116.177560
65682	Arcapampa	Grassroots	Inactive	-15.140000	-72.303000
65688	Esker	Grassroots	Inactive	51.344480	-91.073160
65689	Sao Bartolome	Grassroots	Inactive	-20.327000	-43.570000
65694	Lonco Trapial	Grassroots	Inactive	-43.630000	-69.690000
65696	Pilar	Grassroots	Inactive	-42.160000	-65.390000
65697	Sunshine Lake	Exploration	Inactive	49.387000	-92.675000
65701	Blue Bird	Grassroots	Inactive	42.805270	-116.417210
65707	Agua Azul do Norte	Grassroots	Active	-6.860000	-50.560000
65708	Aumax	Grassroots	Active	50.570000	-122.040000
65717	Halliday Lake	Grassroots	Inactive	47.881000	-81.245000
65719	Rooster Canyon	Grassroots	Inactive	48.780000	-87.270000
65721	Rosario	Advanced Exploration	Inactive	23.081000	-105.444000
65722	Robinson Deep	Closed	Inactive	-26.233000	28.067000
65723	Langlaagte	Closed	Inactive	-26.225000	27.993000
65724	Village Deep	Closed	Inactive	-26.214000	28.069000
65725	El Duranzo	Grassroots	Inactive	21.363000	-103.030000
65726	King & Pierce	Grassroots	Inactive	47.140000	-121.940000
65729	El Leoncito	Grassroots	Inactive	22.489000	-102.063000
65730	J.R.R.A.	Grassroots	Inactive	23.675000	-102.985000
65732	La Angostura	Exploration	Inactive	22.341000	-101.614000
65733	Los Primos	Grassroots	Inactive	23.479000	-103.195000
65734	Rodeo	Grassroots	Inactive	25.071000	-104.648000
65735	Mapimi	Grassroots	Inactive	25.780000	-103.800000
65736	Jimenez	Grassroots	Inactive	26.980000	-104.337000
65737	Hidalgo	Grassroots	Inactive	26.680000	-104.060000
65739	Giant	Closed	Inactive	62.502000	-114.357000
65742	Grass Valley	Closed	Inactive	39.217000	-121.035000
65749	Boston	Grassroots	Inactive	7.821000	126.205000
65750	San Miguel	Grassroots	Inactive	8.946960	125.892910
65754	Kolar ( Camp )	Preproduction	Care And Maintenance	12.958000	78.262000
65757	San Martin	Grassroots	Inactive	22.690000	-103.505000
65758	San Renato	Grassroots	Inactive	22.881000	-102.516000
65759	Mina Santa Cruz	Grassroots	Inactive	22.736000	-104.122000
65760	15 Mile Silver City	Grassroots	Inactive	64.307900	-139.910020
65761	Henderson	Target Outline	Active	63.500000	-139.363000
65763	Tamakay	Grassroots	Inactive	6.156000	-60.105000
65766	Mary Harrison	Advanced Exploration	Inactive	37.694000	-120.184000
65770	Baez	Grassroots	Inactive	52.791000	-124.286000
65772	Siga Mabale	Grassroots	Inactive	-3.590000	32.542000
65773	Dorothea	Grassroots	Inactive	49.479000	-88.038000
65775	Myanmar	Grassroots	Active	21.427620	95.984740
65777	Marilin	Grassroots	Inactive	-27.160000	-69.400000
65778	Quispe	Grassroots	Inactive	-26.540000	-68.940000
65780	Angle	Grassroots	Active	49.645834	-78.691667
65781	McPhees	Grassroots	Inactive	-20.999000	118.938000
65789	Chubby Bear	Grassroots	Inactive	52.950000	-121.914000
65790	Ahbau	Grassroots	Inactive	53.194000	-122.346000
65793	Quebec II	Operating	Inactive	49.023540	-80.882180
65794	Fluorspar	Exploration	Active	-17.237000	144.645000
65796	Mt Success	Exploration	Active	-27.923000	117.812000
65801	Leonora South	Exploration	Inactive	-29.156000	121.394000
65802	Hislop	Grassroots	Active	48.532260	-80.359990
65805	Silvina	Grassroots	Inactive	-13.523360	-41.961820
65806	Big Lime	Grassroots	Inactive	37.120000	-114.710000
65807	Mourdeni	Grassroots	Inactive	11.930000	0.760000
65808	Sanare	Grassroots	Inactive	13.618000	-1.600000
65809	Pepow	Grassroots	Inactive	13.618000	-1.447000
65815	Gakere	Grassroots	Inactive	-2.898000	30.003000
65816	Delamar	Grassroots	Inactive	37.459290	-114.773750
65817	Buena Vista	Grassroots	Inactive	40.452410	-117.879290
65818	Nimini Hills	Exploration	Inactive	8.600000	-11.100000
65819	Kangari Hills	Closed	Inactive	8.400000	-11.700000
65820	Umalag	Grassroots	Inactive	8.950000	125.900000
65821	Corcovado	Grassroots	Inactive	-25.477000	-69.650000
65824	Mega	Exploration	Inactive	-3.586000	32.436000
65826	Brownell Lake	Exploration	Inactive	54.969310	-103.823920
65827	Black Range	Exploration	Active	-30.369000	120.932000
65828	Siberia South	Exploration	Inactive	-30.314000	120.965000
65830	Sunshine	Exploration	Inactive	7.930000	126.309000
65831	Peggy	Grassroots	Inactive	56.259000	-130.222000
65832	Ryliejack	Grassroots	Inactive	56.446000	-130.099000
65833	SK West	Grassroots	Inactive	56.634000	-130.679000
65834	AshleyGold	Grassroots	Inactive	56.310000	-130.222000
65836	Glenrock	Exploration	Active	47.018000	-84.569000
65838	Hawk Junction	Grassroots	Inactive	48.120000	-84.600000
65839	Otter Pond	Grassroots	Inactive	47.996830	-84.639170
65843	Beatons Creek	Grassroots	Inactive	-21.857210	120.110910
65846	South Burnett	Closed	Inactive	-26.005000	152.034200
65848	Diele	Grassroots	Inactive	11.770000	-7.640000
65850	Yerilla	Exploration	Inactive	-29.398000	121.838000
65851	Doolgunna	Exploration	Inactive	-26.115000	118.943000
65852	Meekatharra	Exploration	Inactive	-26.691000	118.809000
65853	Garaboureya North	Exploration	Active	12.912120	-11.508210
65855	Chapadinha	Grassroots	Inactive	-14.828490	-48.410360
65856	Rubens Zilio	Grassroots	Inactive	-6.201000	-56.179000
65859	California Extension	Grassroots	Inactive	7.379000	-72.921000
65865	GSR	Grassroots	Inactive	39.091360	-118.046860
65866	Siguiri	Grassroots	Inactive	11.768000	-8.893000
65868	Frontera	Grassroots	Inactive	-27.010000	-68.510000
65869	Revolver	Exploration	Inactive	49.050000	-75.370000
65870	Oro Queropalca	Grassroots	Inactive	-10.178000	-76.811000
65873	Zavitz	Grassroots	Active	48.030000	-81.089000
65874	Topla	Grassroots	Inactive	44.057150	22.205040
65876	Cando	Grassroots	Inactive	62.714000	-131.335000
65877	Guyana	Grassroots	Inactive	6.000000	-60.850000
65879	Pullo	Grassroots	Inactive	-15.227000	-73.792000
65880	Cancha	Exploration	Inactive	-9.609000	-77.586000
65888	Patapedia	Grassroots	Inactive	47.866000	-67.378000
65889	Candelaria	Exploration	Inactive	-15.840280	-70.052280
65890	Akweska Lake	Grassroots	Inactive	48.080000	-81.650000
65893	Filao do Meio	Exploration	Inactive	-9.519000	-56.485000
65899	Wilcorp	Exploration	Active	48.776000	-91.418000
65901	Roberts	Exploration	Inactive	46.961100	-81.097220
65903	Hugin	Grassroots	Inactive	60.867000	-43.623000
65904	Villa Nueva	Advanced Exploration	Inactive	12.970000	-86.810000
65907	Taber	Advanced Exploration	Inactive	39.682000	-120.984000
65910	Bambadji	Exploration	Temporarily On Hold	12.935000	-11.426000
65911	Pierre Creek	Grassroots	Active	48.913730	-118.135920
65915	Goldwedge	Advanced Exploration	Inactive	56.484000	-130.208000
65918	Caballo Blanco	Feasibility	Inactive	-14.935000	-68.992000
65919	Franklin	Exploration	Active	53.346000	-124.807000
65920	Darwin	Exploration	Active	53.461000	-124.870000
65921	Isabel	Operating	Inactive	-17.540000	-67.101000
65923	Bartlett	Grassroots	Inactive	48.150200	-81.316500
65924	Pocone	Operating	Active	-16.276000	-56.635000
65926	Lingokoto	Exploration	Active	13.031260	-11.567750
65927	Borsko Jezero	Exploration	Active	44.087000	22.041000
65929	Wassadou	Grassroots	Active	12.897840	-12.300060
65930	Woye	Exploration	Active	12.854740	-12.199650
65931	Garaboureya South	Grassroots	Active	12.788100	-11.487020
65932	Balakonko	Grassroots	Active	13.104150	-11.621870
65935	Savard	Grassroots	Inactive	46.402040	-70.471270
65938	Bilakongo	Grassroots	Inactive	12.200000	-3.130000
65939	Lake Irene	Exploration	Active	49.519000	-74.785000
65940	Kana	Grassroots	Inactive	12.313000	-3.064000
65941	Guimba	Grassroots	Inactive	12.887000	-1.785000
65942	Dobokuy	Grassroots	Inactive	10.817000	-4.278000
65950	Dadak	Grassroots	Inactive	38.600000	30.490000
65951	Bursa	Grassroots	Inactive	39.980000	29.150000
65952	Artvin	Grassroots	Inactive	41.075000	41.960000
65959	Ayahuanca	Exploration	Inactive	-15.007000	-73.916000
65960	Linderos	Grassroots	Inactive	-5.363000	-79.081000
65964	Eldorado do Juma	Grassroots	Active	-6.671000	-60.194000
65965	Gada	Grassroots	Inactive	3.265000	28.634000
65967	Gamba	Grassroots	Inactive	2.535000	30.782000
65968	Hutt-Halliday	Grassroots	Active	47.936000	-81.181000
65979	Tenkou/Malam	Grassroots	Inactive	7.570000	13.400000
65983	Laboum	Grassroots	Inactive	8.620000	14.220000
65984	Houghton Creek	Exploration	Inactive	50.323590	-90.810060
65986	Bosveld	Grassroots	Temporarily On Hold	-27.429000	31.274000
65989	Sara Creek	Advanced Exploration	Inactive	4.710000	-55.300000
65994	West Khazret	Exploration	Inactive	51.950000	60.170000
65995	Espejeras	Feasibility	Inactive	19.780000	-97.840000
65997	Lampazos	Feasibility	Inactive	29.431610	-109.075620
65998	Clarines	Feasibility	Inactive	26.800000	-105.833300
65999	Santa Fe	Feasibility	Inactive	17.365600	-93.000000
66000	Federicos	Feasibility	Inactive	28.066920	-104.113570
66001	Belle	Grassroots	Inactive	57.411360	-127.133610
66002	West Matachewan	Exploration	Active	47.892000	-80.883000
66005	Las Pumas	Grassroots	Inactive	-26.560000	-68.880000
66006	Golden Elk	Grassroots	Active	47.681010	-80.216220
66018	Las Heladas	Grassroots	Inactive	-27.710000	-69.290000
66023	Juruena Belt	Grassroots	Active	-9.925510	-55.165120
66032	Denton-Thorneloe	Exploration	Active	48.320000	-81.600000
66033	Nabulo	Grassroots	Active	10.550000	-1.560000
66034	Golden Reward	Exploration	Active	48.817000	-118.862000
66035	Byrock	Exploration	Active	-30.798490	146.049730
66036	Bada	Expansion	Active	13.340000	0.520000
66039	Musi Rawas	Grassroots	Inactive	-2.841230	102.669940
66041	Horsehoe Lights East	Exploration	Inactive	-25.348000	118.633000
66046	Klotz Lake/Klotz Lake South	Exploration	Active	49.774000	-86.179000
66047	Paddington	Exploration	Active	-30.574628	121.374445
66050	Goodman	Grassroots	Active	63.924000	-136.247000
66052	Hotailah Slope	Grassroots	Inactive	58.121000	-129.959000
66055	Soranpampa	Exploration	Inactive	-15.263610	-70.716670
66058	King Midas	Grassroots	Inactive	50.072000	-126.804000
66062	Red Elephant	Exploration	Inactive	50.662000	-117.163000
66064	Fairview South Okanagan	Advanced Exploration	Active	49.196000	-119.622000
66065	Grenfell	Exploration	Active	48.176000	-80.189000
66066	Nordair	Grassroots	Active	52.200000	-77.400000
66067	Subranum	Exploration	Active	7.055180	-1.868220
66068	Kilo-Moto	Grassroots	Inactive	3.308000	29.266000
66071	Red Lake	Grassroots	Inactive	51.347000	-92.510000
66072	Mosquito	Exploration	Active	-48.049620	-66.743090
66073	La Flora	Exploration	Active	-47.471050	-69.932220
66076	Cuello Cuello	Exploration	Active	-14.578750	-73.088040
66077	Wandumi	Grassroots	Inactive	-7.286000	146.737000
66078	Ipoema	Grassroots	Inactive	-19.489000	-43.373000
66080	Nyarafo	Grassroots	Inactive	10.850000	-4.430000
66081	Noumoudara	Grassroots	Inactive	10.950000	-4.350000
66083	Marble Station	Grassroots	Inactive	38.788800	-118.988480
66084	Desdemona	Target Outline	Active	-29.088000	121.323000
66085	Iron King	Exploration	Inactive	-28.525000	121.069000
66088	Murrin Murrin	Exploration	Active	-28.914000	121.848000
66089	Mt Flora	Exploration	Active	-28.743000	121.802000
66090	Randwick	Exploration	Inactive	-28.651000	121.689000
66091	Segovia	Exploration	Inactive	7.080000	-74.700000
66092	Quebec III	NA	Inactive	48.629000	-78.237930
66094	KO	Grassroots	Inactive	52.990000	-124.360000
66096	Koster Dam	Grassroots	Active	51.442000	-122.448000
66098	Mt Henry/Gengba	Grassroots	Inactive	7.417000	-10.405000
66099	Grand Cape	Grassroots	Inactive	7.458000	-10.898000
66103	Natchez Pass	Grassroots	Temporarily On Hold	40.710000	-117.850000
66105	Mannerelle	Grassroots	Inactive	50.052000	-79.415000
66106	Martigny	Grassroots	Inactive	50.088000	-79.047000
66107	Jeremie	Grassroots	Inactive	50.058000	-78.863000
66108	Kempt Snare Lake	Grassroots	Inactive	44.000750	-65.852540
66109	Royston Hills	Grassroots	Active	37.756970	-116.849230
66110	Nelson Ker	Exploration	Inactive	49.358000	-119.876000
66122	Harty	Grassroots	Active	46.808010	-81.340330
66123	Meija Artisanal	Exploration	Inactive	8.690000	-74.075000
66126	Oksibil	Grassroots	Inactive	-5.081000	140.636000
66128	Salvadora	Grassroots	Inactive	-26.348000	-69.748000
66130	Pascalis Extension	Grassroots	Active	48.170710	-77.479120
66131	San Fransisco A	Grassroots	Inactive	6.210000	-75.130000
66135	Feather River-Bay View	Exploration	Inactive	48.067000	-85.301000
66140	Masbate 10	Grassroots	Inactive	12.296610	123.616970
66144	Noomut River	Exploration	Active	61.567860	-97.107790
66146	Mora	Grassroots	Inactive	5.470000	-75.450000
66147	Buckeye	Grassroots	Inactive	39.292220	-106.312080
66151	Ratanikiri	Advanced Exploration	Inactive	13.470000	107.550000
66152	Cracker	Grassroots	Inactive	49.055000	-54.806000
66156	Frontino	Grassroots	Inactive	7.055000	-74.715000
66157	Shebandowan	Exploration	Active	48.611000	-90.467000
66163	Alejandria-San Francisco B	Grassroots	Inactive	6.388000	-75.195000
66164	Ituango/Berlin-Valdivia	NA	NA	7.232000	-75.525000
66165	Santa Paublina	Operating	Inactive	7.672000	-74.868000
66166	Catalina	NA	Inactive	7.066210	-74.653140
66169	Virginia	Grassroots	Inactive	49.875000	-74.355000
66174	Stone Boy	Exploration	Active	64.440000	-146.130000
66176	Nechako	Exploration	Active	53.350080	-124.483460
66181	Mumbwa	Grassroots	Inactive	-14.709000	28.051000
66183	San Juan	Grassroots	Inactive	37.948800	-109.214770
66184	Grass Valley	Exploration	Active	40.040000	-116.650000
66185	Zavitz-Hincks	Grassroots	Active	48.034400	-81.092650
