,stop_type,year,postcode,long,lat,neighbourhood,locality,total,nutrient_ratio,perishable_ratio
1517,Pickup,2012,M5A 1K7,-79.36582750000001,43.6520037,Old Town,Toronto,100,0.0,0.0
1518,Pickup,2012,M5A 1M1,-79.35720409999999,43.65653270000001,Downtown,Toronto,190,0.0,0.21052631578947367
1519,Pickup,2012,M5A 1S1,-79.3721626,43.6537839,Downtown,Toronto,150,0.0,1.0
1520,Pickup,2012,M5A 1T3,-79.3628358,43.6561715,Downtown,Toronto,2480,1.0,0.0
1521,Pickup,2012,M5A 2G7,-79.3657395,43.6625968,Downtown,Toronto,0,0.0,0.0
1522,Pickup,2012,M5A 2P9,-79.3685552,43.652778399999995,Old Town,Toronto,0,0.0,0.0
1523,Pickup,2012,M5A 2V2,-79.3665314,43.654442200000005,Downtown,Toronto,50,0.0,1.0
1524,Pickup,2012,M5A 2V8,-79.3689071,43.660521700000004,Downtown,Toronto,65,0.46153846153846156,0.0
1525,Pickup,2012,M5A 3A4,-79.36609150000001,43.658775,Downtown,Toronto,80,0.0,0.0
1526,Pickup,2012,M5A 3C4,-79.358876,43.6502394,Downtown,Toronto,30,0.0,0.0
1527,Pickup,2012,M5A 3S2,-79.3719426,43.6523175,Downtown,Toronto,750,0.0,0.8928571428571428
1528,Pickup,2012,M5A 4J6,-79.36503559999998,43.649779200000005,Downtown,Toronto,17712,0.1253724989357173,0.0
1529,Pickup,2012,M5A 4L1,-79.36512359999999,43.6489718,Downtown,Toronto,150,0.7333333333333333,0.0
1530,Pickup,2012,M5A 4P3,-79.3691051,43.6507354,Downtown,Toronto,700,1.0,0.0
1531,Pickup,2012,M5B 1G3,-79.37990479999999,43.6596989,Downtown,Toronto,40,0.0,0.0
1532,Pickup,2012,M5B 1L1,-79.37893709999999,43.6571618,Downtown,Toronto,7364,0.21491955164768012,0.014084507042253521
1533,Pickup,2012,M5B 1M4,-79.379377,43.6532735,Downtown,Toronto,50,0.0,0.6666666666666666
1534,Pickup,2012,M5B 2H1,-79.38016879999999,43.6538666,Downtown,Toronto,0,0.0,0.0
1535,Pickup,2012,M5B 2K3,-79.38060870000001,43.6578373,Downtown,Toronto,550,0.12727272727272726,0.18181818181818182
1536,Pickup,2012,M5C 1C4,-79.3770895,43.649500200000006,Downtown,Toronto,7491,0.0,0.0
1537,Pickup,2012,M5C 2B8,-79.37638570000001,43.650324100000006,Downtown,Toronto,1250,0.0,0.3333333333333333
1538,Pickup,2012,M5C 2C5,-79.37656170000001,43.650637100000004,Downtown,Toronto,943,0.0,1.0
1539,Pickup,2012,M5C 2L7,-79.37981690000001,43.6517576,Downtown,Toronto,0,0.0,0.0
1540,Pickup,2012,M5C 2N8,-79.37726550000001,43.649961600000005,Downtown,Toronto,1350,0.0,0.0
1541,Pickup,2012,M5C 2V9,-79.3779693,43.650324100000006,Downtown,Toronto,20,1.0,0.0
1542,Pickup,2012,M5C 2W1,-79.37849720000001,43.6497804,Downtown,Toronto,14000,0.0,0.0
1543,Pickup,2012,M5C 3G7,-79.37840920000001,43.652812100000006,Downtown,Toronto,2180,0.0,0.9500000000000001
1544,Pickup,2012,M5E 1B2,-79.3759458,43.6469461,Downtown,Toronto,160,0.34615384615384615,0.0
1545,Pickup,2012,M5E 1B3,-79.3745381,43.647704,Downtown,Toronto,2800,0.0,1.0
1546,Pickup,2012,M5E 1B4,-79.37532990000001,43.6472592,Downtown,Toronto,60,0.3333333333333333,0.0
1547,Pickup,2012,M5E 1C3,-79.37172259999998,43.6486266,Downtown,Toronto,4434,0.4846716001048366,0.0028490028490028487
1548,Pickup,2012,M5E 1G4,-79.3766496,43.6476052,Downtown,Toronto,120,0.0,0.0
1549,Pickup,2012,M5E 1G6,-79.3779693,43.647803,Downtown,Toronto,60,0.0,0.0
1550,Pickup,2012,M5E 1R2,-79.37370229999999,43.6472179,Downtown,Toronto,2430,0.19428571428571428,0.6057142857142856
1551,Pickup,2012,M5E 1T3,-79.3737463,43.6493353,Downtown,Toronto,26415,0.04169728358552432,0.014923232935043959
1552,Pickup,2012,M5E 1Z2,-79.37084279999999,43.6442433,Downtown,Toronto,88575,0.552252142799879,0.013479456726258133
1553,Pickup,2012,M5G 0A2,-79.3910772,43.6590395,Downtown,Toronto,0,0.0,0.0
1554,Pickup,2012,M5G 1G7,-79.3826321,43.6579526,Downtown,Toronto,0,0.0,0.0
1555,Pickup,2012,M5G 1L7,-79.3882622,43.6599623,Downtown,Toronto,2310,0.009259259259259259,0.05555555555555555
1556,Pickup,2012,M5G 1P7,-79.3844795,43.6549375,Downtown,Toronto,70,0.0,0.125
1557,Pickup,2012,M5G 1R8,-79.3875585,43.6515926,Downtown,Toronto,900,0.0,0.5
1558,Pickup,2012,M5G 1Y8,-79.3871186,43.6544431,Downtown,Toronto,330,0.0,0.0
1559,Pickup,2012,M5G 2C4,-79.3875585,43.658710299999996,Downtown,Toronto,5,1.0,0.0
1560,Pickup,2012,M5G 4B1,-79.3873826,43.6579524,Downtown,Toronto,10778,0.4498982801990545,0.0027397260273972603
1561,Pickup,2012,M5H 1H1,-79.37990479999999,43.6490224,Downtown,Toronto,40,0.25,0.0
1562,Pickup,2012,M5H 1L6,-79.37902509999999,43.650422999999996,Downtown,Toronto,500,0.5544871794871795,0.0
1563,Pickup,2012,M5H 1T1,-79.3833359,43.650011,Downtown,Toronto,10,0.0,0.0
1564,Pickup,2012,M5H 2A3,-79.3832479,43.650966700000005,Downtown,Toronto,100,0.0,0.0
1565,Pickup,2012,M5H 2K1,-79.3843036,43.650324100000006,Downtown,Toronto,1,0.0,1.0
1566,Pickup,2012,M5H 2L2,-79.3854472,43.6499121,Downtown,Toronto,28680,0.01501306187352699,0.0013827781269641736
1567,Pickup,2012,M5H 2M9,-79.3830719,43.6513951,Downtown,Toronto,2500,0.13,0.16
1568,Pickup,2012,M5H 2S5,-79.38016879999999,43.650307700000006,Downtown,Toronto,200,0.0,1.0
1569,Pickup,2012,M5H 2Y3,-79.3818403,43.6517247,Financial District,Toronto,1,0.0,0.0
1570,Pickup,2012,M5H 2Y4,-79.3812245,43.6515929,Downtown,Toronto,30,0.0,0.0
1571,Pickup,2012,M5H 3B8,-79.3849634,43.6487174,Downtown,Toronto,900,0.0,0.0
1572,Pickup,2012,M5H 3C6,-79.38650290000001,43.6497143,Downtown,Toronto,1460,0.0,1.0
1573,Pickup,2012,M5H 3P5,-79.3835998,43.6495167,Downtown,Toronto,200,0.0,0.0
1574,Pickup,2012,M5H 3R3,-79.3805207,43.652713299999995,Downtown,Toronto,620,0.0,0.475
1575,Pickup,2012,M5H 3R4,-79.3805207,43.652713299999995,Downtown,Toronto,250,0.0,1.0
1576,Pickup,2012,M5H 3S1,-79.37955290000001,43.6494344,Financial District,Toronto,280,0.0,0.0
1577,Pickup,2012,M5H 3Y2,-79.37955290000001,43.6494344,Financial District,Toronto,50,0.0,0.0
1578,Pickup,2012,M5H 4A6,-79.3812245,43.6495167,Downtown,Toronto,405,0.047619047619047616,0.19047619047619047
1579,Pickup,2012,M5J 0A3,-79.38087259999999,43.6423649,Downtown,Toronto,30644,0.5701748434589078,0.1843956104536514
1580,Pickup,2012,M5J 1A7,-79.3806966,43.6386403,Downtown,Toronto,300,0.0,1.0
1581,Pickup,2012,M5J 1E3,-79.3812245,43.64595739999999,Financial District,Toronto,10180,0.008620689655172414,0.0
1582,Pickup,2012,M5J 1E5,-79.3802567,43.6451994,Downtown,Toronto,30,0.0,0.0
1583,Pickup,2012,M5J 2H1,-79.37418620000001,43.6417386,Downtown,Toronto,420,0.5238095238095238,0.0
1584,Pickup,2012,M5J 2J1,-79.37981690000001,43.643156,Entertainment District,Toronto,460,0.0,0.0
1585,Pickup,2012,M5J 2J2,-79.37981690000001,43.643156,Downtown,Toronto,740,0.0,0.3333333333333333
1586,Pickup,2012,M5J 2J5,-79.37981690000001,43.643156,Entertainment District,Toronto,220,0.0,0.0
1587,Pickup,2012,M5J 2K2,-79.37981690000001,43.643156,Downtown,Toronto,80,0.0,0.0
1588,Pickup,2012,M5J 2L1,-79.3780573,43.640024700000005,Downtown,Toronto,200,0.0,1.0
1589,Pickup,2012,M5J 2M2,-79.382984,43.644935700000005,Downtown,Toronto,120,0.0,1.0
1590,Pickup,2012,M5J 2P1,-79.3830719,43.645759600000005,Downtown,Toronto,710,0.0,0.0
1591,Pickup,2012,M5J 2T3,-79.379113,43.647242799999994,Downtown,Toronto,30,0.0,0.0
1592,Pickup,2012,M5J 2T9,-79.379113,43.647242799999994,Downtown,Toronto,3428,0.0,0.0
1593,Pickup,2012,M5J 2X2,-79.37876109999999,43.6433537,Downtown,Toronto,33915,0.09175389475517655,0.03853891996655059
1594,Pickup,2012,M5K 1A1,-79.38157640000001,43.6471768,Downtown,Toronto,100,0.0,0.0
1595,Pickup,2012,M5K 1A2,-79.38157640000001,43.6471768,Financial District,Toronto,490,0.0,0.0
1596,Pickup,2012,M5K 1B1,-79.38157640000001,43.6471768,Downtown,Toronto,160,0.0,0.0
1597,Pickup,2012,M5K 1B2,-79.38157640000001,43.6471768,Downtown,Toronto,60,0.0,0.0
1598,Pickup,2012,M5K 1E6,-79.38157640000001,43.6471768,Downtown,Toronto,20,0.0,0.0
1599,Pickup,2012,M5K 1G8,-79.38157640000001,43.6471768,Downtown,Toronto,50,1.0,0.0
1600,Pickup,2012,M5L 1B1,-79.379465,43.6478689,Downtown,Toronto,50,0.0,0.0
1601,Pickup,2012,M5L 1E2,-79.379465,43.6478689,Financial District,Toronto,400,0.0,0.0
1602,Pickup,2012,M5M 1N6,-79.42229990000001,43.7250063,Nortown,Toronto,100,0.0,0.0
1603,Pickup,2012,M5M 2B8,-79.4234431,43.730221500000006,Nortown,Toronto,160,1.0,0.0
1604,Pickup,2012,M5M 3G7,-79.4078772,43.7349131,Bedford Park,Toronto,240,0.0,0.5
1605,Pickup,2012,M5M 4A3,-79.41948590000001,43.7348124,Cricket Club,Toronto,80,0.0,1.0
1606,Pickup,2012,M5N 1M1,-79.41464909999999,43.709852000000005,Midtown Toronto,Toronto,100,0.0,0.0
1607,Pickup,2012,M5N 2H9,-79.4137697,43.7205821,Midtown Toronto,Toronto,85,0.7058823529411765,0.0
1608,Pickup,2012,M5P 1N6,-79.4175072,43.6831151,Midtown Toronto,Toronto,4380,0.09362339488921767,0.04368329610325143
1609,Pickup,2012,M5P 2X8,-79.4135938,43.6860474,Midtown Toronto,Toronto,970,0.27835051546391754,0.0
1610,Pickup,2012,M5P 3K3,-79.42414649999999,43.6956268,Midtown Toronto,Toronto,230,0.5,0.5
1611,Pickup,2012,M5P 3M2,-79.4131541,43.6890443,Midtown Toronto,Toronto,110,0.0,0.0
1612,Pickup,2012,M5R 2G1,-79.3941999,43.6700432,Midtown Toronto,Toronto,1300,0.6153846153846154,0.23076923076923078
1613,Pickup,2012,M5R 2S7,-79.4047989,43.668328499999994,Midtown Toronto,Toronto,0,0.0,0.0
1614,Pickup,2012,M5R 2T1,-79.4051507,43.670733299999995,Midtown Toronto,Toronto,400,1.0,0.0
1615,Pickup,2012,M5R 2V5,-79.40831690000002,43.6790335,Midtown Toronto,Toronto,50,0.0,0.0
1616,Pickup,2012,M5R 3B5,-79.4107795,43.669776500000005,Midtown Toronto,Toronto,250,0.96,0.0
1617,Pickup,2012,M5R 3P1,-79.3920448,43.673881,Midtown Toronto,Toronto,300,0.16666666666666666,0.8333333333333333
1618,Pickup,2012,M5R 3R9,-79.3952995,43.6721843,Midtown Toronto,Toronto,59264,0.8434363126863387,0.012389852283227965
1619,Pickup,2012,M5S 1A8,-79.3942439,43.660818400000004,Downtown,Toronto,150,0.0,0.0
1620,Pickup,2012,M5S 1G5,-79.4029519,43.6631893,Downtown,Toronto,530,0.0,0.3333333333333333
1621,Pickup,2012,M5S 1H8,-79.39547540000001,43.6655297,University,Toronto,3370,0.0,0.0
1622,Pickup,2012,M5S 1L7,-79.3902855,43.6689729,Downtown,Toronto,100,0.0,1.0
1623,Pickup,2012,M5S 1M2,-79.38993359999999,43.6692364,Downtown,Toronto,300,0.0,0.0
1624,Pickup,2012,M5S 1V9,-79.39479159999999,43.659597999999995,Downtown,Toronto,525,0.0,0.8095238095238095
1625,Pickup,2012,M5S 1X5,-79.408229,43.6659062,Midtown Toronto,Toronto,300,0.0,1.0
1626,Pickup,2012,M5S 1X7,-79.4057664,43.666120899999996,Downtown,Toronto,100,0.0,1.0
1627,Pickup,2012,M5S 2A2,-79.3869427,43.664657299999995,Downtown,Toronto,1010,0.1485148514851485,0.5148514851485149
1628,Pickup,2012,M5S 2C6,-79.3945958,43.667967700000005,University,Toronto,100,0.0,0.0
1629,Pickup,2012,M5S 2E2,-79.3977624,43.6658918,Downtown,Toronto,2470,0.04344262295081967,0.0
1630,Pickup,2012,M5S 2E5,-79.3968828,43.66328920000001,Downtown,Toronto,70,0.0,0.0
1631,Pickup,2012,M5S 2R4,-79.4107795,43.6632532,Palmerston,Toronto,40,0.0,0.0
1632,Pickup,2012,M5S 2R5,-79.4091964,43.6629571,Downtown,Toronto,180,0.8333333333333334,0.0
1633,Pickup,2012,M5S 2V3,-79.39479159999999,43.659597999999995,Downtown,Toronto,300,0.0,0.0
1634,Pickup,2012,M5T 1X6,-79.39134109999999,43.651427500000004,Grange Park,Toronto,40,0.0,0.0
1635,Pickup,2012,M5T 2T9,-79.3953874,43.6469119,Downtown,Toronto,65292,0.7486442792887437,0.05885392560172439
1636,Pickup,2012,M5T 3M2,-79.3881743,43.6511312,Downtown,Toronto,80,0.0,1.0
1637,Pickup,2012,M5V 1A3,-79.3984661,43.63659439999999,Downtown,Toronto,40,0.0,1.0
1638,Pickup,2012,M5V 1E3,-79.39741049999999,43.6439123,Downtown,Toronto,750,1.0,0.0
1639,Pickup,2012,M5V 1J3,-79.38984570000001,43.641869899999996,Downtown,Toronto,44855,0.08328000224551949,0.0
1640,Pickup,2012,M5V 1K4,-79.3970587,43.6447693,Downtown,Toronto,1060,0.2,0.2
1641,Pickup,2012,M5V 1M3,-79.3988179,43.6449338,Downtown,Toronto,650,0.0,1.0
1642,Pickup,2012,M5V 1M5,-79.4010168,43.6440269,Downtown,Toronto,1,0.0,1.0
1643,Pickup,2012,M5V 1R3,-79.39217679999999,43.647686900000004,Downtown,Toronto,850,0.0,1.0
1644,Pickup,2012,M5V 1R5,-79.3936282,43.64689570000001,Entertainment District,Toronto,70,0.0,0.0
1645,Pickup,2012,M5V 1S2,-79.3945078,43.646829700000005,Fashion District,Toronto,1475,0.6290697674418604,0.0
1646,Pickup,2012,M5V 1T1,-79.3996095,43.64567520000001,Downtown,Toronto,180,0.2777777777777778,0.7222222222222222
1647,Pickup,2012,M5V 1X9,-79.39714670000001,43.6476697,Downtown,Toronto,90,0.0,0.0
1648,Pickup,2012,M5V 1Z7,-79.3906374,43.650175299999994,Queen Street West,Toronto,1200,0.0,0.0
1649,Pickup,2012,M5V 2B7,-79.4026,43.6472895,Downtown,Toronto,11595,0.6819303981276345,0.015443264480491695
1650,Pickup,2012,M5V 2L3,-79.3954314,43.6474722,Downtown,Toronto,200,0.0,0.5
1651,Pickup,2012,M5V 2W6,-79.38632690000001,43.6439138,Downtown,Toronto,6380,0.20634920634920637,0.25793650793650796
1652,Pickup,2012,M5V 2Y1,-79.3896697,43.6431883,Downtown,Toronto,0,0.0,0.0
1653,Pickup,2012,M5V 3A4,-79.38993359999999,43.6435838,Entertainment District,Toronto,520,0.16666666666666666,0.2777777777777778
1654,Pickup,2012,M5V 3B6,-79.39103320000001,43.644020399999995,Downtown,Toronto,0,0.0,0.0
1655,Pickup,2012,M5V 3C6,-79.3886141,43.6460559,Downtown,Toronto,50250,0.022815528508860556,0.0
1656,Pickup,2012,M5V 3G5,-79.3875585,43.644474,Downtown,Toronto,600,0.0,1.0
1657,Pickup,2012,M5V 3G6,-79.3886141,43.644572700000005,Downtown,Toronto,1100,0.0,0.9090909090909091
1658,Pickup,2012,M5V 3K1,-79.38786640000001,43.6508429,Downtown,Toronto,60,0.0,0.0
1659,Pickup,2012,M5V 3K9,-79.4053266,43.6385705,Niagara,Toronto,140,0.8571428571428571,0.0
1660,Pickup,2012,M5V 3M4,-79.3970587,43.6447693,Downtown,Toronto,2100,0.08333333333333333,0.0
1661,Pickup,2012,M5W 1E6,-79.37532990000001,43.6459244,Downtown,Toronto,90,0.0,0.0
1662,Pickup,2012,M5X 1A9,-79.38157640000001,43.6486599,Downtown,Toronto,9902,0.0,0.003436426116838488
1663,Pickup,2012,M5X 1C8,-79.38157640000001,43.6486599,Downtown,Toronto,150,0.0,0.0
1664,Pickup,2012,M5X 1G5,-79.38157640000001,43.6486599,Financial District,Toronto,120,0.0,1.0
1665,Pickup,2012,M5X 1J2,-79.38157640000001,43.6486599,Downtown,Toronto,82,0.14634146341463414,0.6097560975609756
1666,Pickup,2012,M6A 1A1,-79.4313569,43.7198529,Englemount - Lawrence,Toronto,80,0.0,0.0
1667,Pickup,2012,M6A 1Y7,-79.4630054,43.7251675,Yorkdale,Toronto,39,0.717948717948718,0.0
1668,Pickup,2012,M6A 2Z1,-79.440413,43.7287675,Englemount - Lawrence,Toronto,1200,0.5,0.0
1669,Pickup,2012,M6B 1V9,-79.458083,43.7051575,Glen Park,Toronto,1650,0.6296296296296297,0.0
1670,Pickup,2012,M6B 2P9,-79.45755559999999,43.710589899999995,Glen Park,Toronto,140,0.0,0.0
1671,Pickup,2012,M6B 3A4,-79.4280156,43.7134689,Midtown Toronto,Toronto,425,0.0,0.0
1672,Pickup,2012,M6B 3S7,-79.4529846,43.708979799999994,Glen Park,Toronto,400,1.0,0.0
1673,Pickup,2012,M6B 3Y1,-79.4651149,43.704033100000004,Glen Park,Toronto,0,0.0,0.0
1674,Pickup,2012,M6B 4J3,-79.45386359999999,43.7018021,Briar Hill - Belgravia,Toronto,5125,0.2150706436420722,0.0663265306122449
1675,Pickup,2012,M6C 1W4,-79.43047759999999,43.696217,Midtown Toronto,Toronto,100,0.0,0.0
1676,Pickup,2012,M6E 2S2,-79.4438418,43.7007215,Fairbank,Toronto,7300,0.0,0.0
1677,Pickup,2012,M6E 3C7,-79.4403251,43.6840934,Oakwood Village,Toronto,100,0.0,0.0
1678,Pickup,2012,M6G 1C1,-79.41790300000001,43.6553921,Little Italy,Toronto,0,0.0,0.0
1679,Pickup,2012,M6G 1Y1,-79.4228275,43.670233700000004,Midtown Toronto,Toronto,200,0.0,0.0
1680,Pickup,2012,M6G 3S8,-79.4308293,43.6775764,Bracondale Hill,Toronto,1300,0.0,1.0
1681,Pickup,2012,M6H 1K9,-79.4376875,43.6582002,Brockton Village,Toronto,750,0.75,0.0
1682,Pickup,2012,M6H 1V2,-79.4430505,43.662777399999996,Wallace Emerson,Toronto,50,0.0,0.0
1683,Pickup,2012,M6H 2A6,-79.4419076,43.6674898,Wallace Emerson,Toronto,0,0.0,0.0
1684,Pickup,2012,M6H 2B9,-79.4371599,43.6701612,Davenport,Toronto,600,1.0,0.0
1685,Pickup,2012,M6J 1E3,-79.4047989,43.6472725,Trinity - Bellwoods,Toronto,90,0.0,1.0
1686,Pickup,2012,M6J 1G1,-79.40805309999999,43.6461675,West Queen West,Toronto,180,0.0,0.0
1687,Pickup,2012,M6J 1G3,-79.4130661,43.6464131,Trinity - Bellwoods,Toronto,60,0.0,1.0
1688,Pickup,2012,M6J 1J4,-79.4266087,43.642188399999995,Little Portugal,Toronto,22622,0.46968752165177025,0.0
1689,Pickup,2012,M6K 1C2,-79.437028,43.6368917,Parkdale,Toronto,43035,0.0199030806507442,0.0
1690,Pickup,2012,M6K 3C3,-79.4183427,43.6323682,Niagara,Toronto,61005,0.2639311471968573,0.0878768002023816
1691,Pickup,2012,M6K 3L3,-79.4151768,43.62880870000001,Niagara,Toronto,30,1.0,0.0
1692,Pickup,2012,M6M 2Y6,-79.47047640000001,43.70742,Brookhaven - Amesbury,Toronto,200,0.0,0.85
1693,Pickup,2012,M6N 3S5,-79.4733767,43.673528399999995,Harwood,Toronto,9850,0.0,0.0
1694,Pickup,2012,M6N 4Z7,-79.4744314,43.6691784,The Junction,Toronto,7736,1.0,0.0
1695,Pickup,2012,M6N 5A8,-79.47003690000001,43.671291,Stockyards District,Toronto,0,0.0,0.0
1696,Pickup,2012,M6P 1Z3,-79.469158,43.6657234,The Junction,Toronto,0,0.0,0.0
1697,Pickup,2012,M6P 1Z4,-79.46942170000001,43.6652289,The Junction,Toronto,3360,0.09193121693121693,0.49154347544440424
1698,Pickup,2012,M6R 2K2,-79.44603959999999,43.6393254,Roncesvalles Village,Toronto,85,0.4,0.0
1699,Pickup,2012,M6R 2K9,-79.44727040000001,43.642406799999996,Roncesvalles Village,Toronto,850,1.0,0.0
1700,Pickup,2012,M6R 2M8,-79.4501715,43.650019,Roncesvalles Village,Toronto,125,0.0,0.0
1701,Pickup,2012,M6R 2V9,-79.45342409999999,43.64609420000001,High Park-Swansea,Toronto,100,0.0,1.0
1702,Pickup,2012,M6S 1P3,-79.48075899999999,43.6504867,Bloor West Village,Toronto,20,0.0,0.0
1703,Pickup,2012,M6S 2T3,-79.4958732,43.6655316,Lambton,Toronto,30700,0.9335299504417152,0.003878474466709761
1704,Pickup,2012,M6S 3Z2,-79.4873498,43.655769799999995,Old Mill,Toronto,80,0.0,0.75
1705,Pickup,2012,M7A 2A3,-79.3840397,43.657787799999994,Downtown,Toronto,3690,0.009364548494983277,0.02606636030076484
1706,Pickup,2012,M7A 2H1,-79.38087259999999,43.653636,Downtown,Toronto,833,0.1,0.09260355029585798
1707,Pickup,2012,M8V 1A3,-79.4809347,43.6257263,Mimico,Toronto,32217,0.0,0.25
1708,Pickup,2012,M8V 1Y3,-79.4987727,43.610087299999996,Mimico,Toronto,2800,1.0,0.0
1709,Pickup,2012,M8V 2B8,-79.5006178,43.6061754,New Toronto,Toronto,30278,0.0,0.03225806451612903
1710,Pickup,2012,M8V 2E8,-79.5079979,43.6071552,New Toronto,Toronto,0,0.0,0.0
1711,Pickup,2012,M8W 1Z3,-79.5269724,43.606533,Alderwood,Toronto,220710,0.9487179487179487,0.0
1712,Pickup,2012,M8W 3P9,-79.5267967,43.604586600000005,Alderwood,Toronto,1000,0.0,0.0
1713,Pickup,2012,M8X 1G5,-79.4937644,43.6508021,Old Mill,Toronto,400,0.0,1.0
1714,Pickup,2012,M8X 2M6,-79.50870069999999,43.658859,The Kingsway,Toronto,1560,0.0,1.0
1715,Pickup,2012,M8X 2W4,-79.52284399999999,43.6460005,Islington,Toronto,70,0.0,1.0
1716,Pickup,2012,M8X 2W8,-79.5227562,43.6453248,Islington - City Centre West,Toronto,0,0.0,0.0
1717,Pickup,2012,M8Y 1H8,-79.4865589,43.6286221,Humber Bay,Toronto,171815,0.9358974358974358,0.0
1718,Pickup,2012,M8Z 1K2,-79.5217021,43.615250700000004,Mimico,Toronto,250,0.0,0.0
1719,Pickup,2012,M8Z 1K9,-79.52749940000001,43.615043799999995,Mimico,Toronto,2140,0.0,0.0
1720,Pickup,2012,M8Z 1N7,-79.5099306,43.624998100000006,The Queensway,Toronto,240,0.039473684210526314,0.0
1721,Pickup,2012,M8Z 1T3,-79.5332964,43.618399200000006,Islington - City Centre West,Toronto,23640,0.0,0.0
1722,Pickup,2012,M8Z 2E7,-79.5050986,43.6305615,The Queensway,Toronto,75600,0.6875,0.0
1723,Pickup,2012,M8Z 2L6,-79.54014690000001,43.625710299999994,Islington - City Centre West,Toronto,73600,0.7083333333333334,0.0
1724,Pickup,2012,M8Z 2L8,-79.547875,43.6228604,Islington - City Centre West,Toronto,24000,0.0,0.0
1725,Pickup,2012,M8Z 2R4,-79.52556700000001,43.633121,Islington - City Centre West,Toronto,3600,0.0,0.0
1726,Pickup,2012,M8Z 2X3,-79.5243373,43.6358269,Islington - City Centre West,Toronto,16655,0.0,0.0
1727,Pickup,2012,M8Z 2Z9,-79.53136409999999,43.636178799999996,Islington - City Centre West,Toronto,1170,0.4666666666666666,0.19999999999999998
1728,Pickup,2012,M8Z 3A7,-79.5299588,43.6378296,Islington - City Centre West,Toronto,1500,0.0,0.0
1729,Pickup,2012,M8Z 4B7,-79.5099306,43.6235139,The Queensway,Toronto,3880,0.0,0.08080808080808081
1730,Pickup,2012,M8Z 4N9,-79.5130933,43.6220253,The Queensway,Toronto,2500,1.0,0.0
1731,Pickup,2012,M8Z 4P6,-79.5171342,43.627593299999994,Islington - City Centre West,Toronto,4654,0.0,0.5
1732,Pickup,2012,M8Z 4X5,-79.5157287,43.6132144,Mimico,Toronto,10528,0.0,1.0
1733,Pickup,2012,M8Z 5J3,-79.5285534,43.618406799999995,Islington - City Centre West,Toronto,4100,0.75,0.0
1734,Pickup,2012,M9A 3A4,-79.5267967,43.6627558,Edenbridge - Humber Valley,Toronto,2900,0.7241379310344828,0.0
1735,Pickup,2012,M9B 1B4,-79.5429572,43.633686600000004,Islington - City Centre West,Toronto,0,0.0,0.0
1736,Pickup,2012,M9B 1B9,-79.5501582,43.629452799999996,Islington - City Centre West,Toronto,27635,0.0914853856864176,0.21560720432335514
1737,Pickup,2012,M9B 2R1,-79.5647341,43.6573529,Eringate - Centennial - West Deane,Toronto,70,0.14285714285714285,0.5714285714285714
1738,Pickup,2012,M9B 6J8,-79.56157320000001,43.6466778,Islington - City Centre West,Toronto,6155,0.39234701300017,0.20830535426963886
1739,Pickup,2012,M9B 6L5,-79.5606952,43.6440748,Islington - City Centre West,Toronto,34290,0.5976415574449201,0.002127244340359094
1740,Pickup,2012,M9C 2A2,-79.5738648,43.6320792,Markland Wood,Toronto,318,0.0,0.9685534591194969
1741,Pickup,2012,M9C 4Z4,-79.561222,43.6353687,Eatonville,Toronto,400,0.25,0.0
1742,Pickup,2012,M9C 5H5,-79.5596415,43.615185700000005,Islington - City Centre West,Toronto,210,0.0,0.0
1743,Pickup,2012,M9C 5L5,-79.5578854,43.6248213,Islington - City Centre West,Toronto,500,0.0,1.0
1744,Pickup,2012,M9C 5L6,-79.56104640000001,43.6248153,Islington - City Centre West,Toronto,1450,0.10666666666666667,0.5384615384615384
1745,Pickup,2012,M9C 5P1,-79.560783,43.620412200000004,Islington - City Centre West,Toronto,225,0.0,0.4444444444444444
1746,Pickup,2012,M9L 1V2,-79.5424302,43.7668652,Humber Summit,Toronto,1020,0.7411764705882353,0.058823529411764705
1747,Pickup,2012,M9L 1V8,-79.5431328,43.759825799999994,Humber Summit,Toronto,476,0.0,0.0
1748,Pickup,2012,M9L 1W4,-79.54453790000001,43.7635076,Humber Summit,Toronto,655,1.0,0.0
1749,Pickup,2012,M9L 1Y3,-79.5606952,43.759075200000005,Humber Summit,Toronto,12795,0.0,0.0
1750,Pickup,2012,M9L 2G9,-79.56420729999999,43.7505162,Humber Summit,Toronto,0,0.0,0.0
1751,Pickup,2012,M9L 2X6,-79.5357556,43.7624016,Humber Summit,Toronto,100,0.0,0.0
1752,Pickup,2012,M9M 2H4,-79.5276751,43.7258255,Humberlea,Toronto,19875,0.0,0.0
1753,Pickup,2012,M9W 1J1,-79.5764984,43.692687,Rexdale,Toronto,20720,0.28274407296963694,0.12929656238878665
1754,Pickup,2012,M9W 1P7,-79.5736892,43.7113984,Rexdale,Toronto,61860,0.2,0.0
1755,Pickup,2012,M9W 1R2,-79.57930759999999,43.71428529999999,Rexdale,Toronto,5940,0.5101928374655648,0.09285714285714286
1756,Pickup,2012,M9W 5L9,-79.5807122,43.6966314,Rexdale,Toronto,5678,1.0,0.0
1757,Pickup,2012,M9W 5R1,-79.611958,43.740091799999995,Rexdale,Toronto,150,0.0,0.0
1758,Pickup,2012,M9W 5V9,-79.6089743,43.737893299999996,Clairville,Toronto,1100,0.0,0.3333333333333333
1759,Pickup,2012,M9W 5Z9,-79.5696507,43.6939845,Rexdale,Toronto,500,0.0,0.3333333333333333
